"id_clean_tweet";"id_tweet";"clean_content";"tweet_label"
"1317";"651769754550599000";"ikhlas sedih";"negatif"
"1318";"651769756698169000";"sedih";"negatif"
"1319";"651769842245066000";"sedih";"negatif"
"1320";"651769854869966000";"malam akhir sedih";"negatif"
"1321";"651769907579740000";"jauh taksedih";"negatif"
"1322";"651769909387489000";"bikin mumet sedih";"negatif"
"1323";"651769973120045000";"seru jahat bunuh sedih";"negatif"
"1324";"651770025058140000";"ingin hancur sedih";"negatif"
"1325";"651770028560248000";"tidaktidaksuka paksa sedih tidak";"negatif"
"1326";"651770058142695000";"sedih";"negatif"
"1327";"651770064643887000";"sedih";"negatif"
"1328";"651770075414835000";"alamat tidakbisa sedih";"negatif"
"1329";"651770088278781000";"andai jawab lanjut bicara sedih";"negatif"
"1330";"651770098999390000";"jangandulu banyak alah sedih";"negatif"
"1331";"651770118301573000";"tidakada sedih";"negatif"
"1332";"651777639510769000";"lelah sedih";"negatif"
"1333";"651777642538991000";"jatuh sedih";"negatif"
"1334";"651777697916411000";"susah semua sedih";"negatif"
"1335";"651777708892950000";"bayar sedih sedih";"negatif"
"1336";"651777716526542000";"belumtentu sedih";"negatif"
"1337";"651777723539451000";"lupa";"negatif"
"1338";"651777725863079000";"tidaksedih";"negatif"
"1339";"651778073054961000";"sedih moga tidak";"negatif"
"1340";"651778077349904000";"benci sedih";"negatif"
"1341";"651778086103461000";"jahat banget sedih";"negatif"
"1342";"651778102431879000";"lupa";"negatif"
"1343";"651778118122733000";"sedih tidakbisa sedih";"negatif"
"1344";"651778168202792000";"sedih sedih";"negatif"
"1345";"651778183432310000";"sedih";"negatif"
"1346";"651778187374886000";"jauh sedih";"negatif"
"1347";"651778210653335000";"ada aneh beda sedih sedih";"negatif"
"1348";"651778212993744000";"salah jadi sedih";"negatif"
"1349";"651778281360879000";"jadi bosan sedih";"negatif"
"1350";"651778341742100000";"malam sedih";"negatif"
"1351";"651778346632609000";"tidaktidakmalu sedih";"negatif"
"1352";"651778377938944000";"ingin bola sedih lelah";"negatif"
"1353";"651778387753615000";"pesan masuk tidaktampil sedih";"negatif"
"1354";"651778420913758000";"janganlupa sedih";"negatif"
"1355";"651778427540758000";"ada posisi sedih sedih";"negatif"
"1356";"651778606293585000";"sedih";"negatif"
"1357";"651778610701840000";"alah asap akhir sedih";"negatif"
"1358";"651778614606737000";"sama pusing tidaksedih";"negatif"
"1359";"651778620789133000";"pelit sedih";"negatif"
"1360";"651778741786378000";"sedih";"negatif"
"1361";"651778743296331000";"telat sedih tidakgagal";"negatif"
"1362";"651778744361746000";"sedih";"negatif"
"1363";"651778771779846000";"siksa sedih";"negatif"
"1364";"651786502268055000";"ingin bahagia senyum";"positif"
"1365";"651786505317289000";"sama senyum seru senyum sama";"positif"
"1366";"651786509960413000";"senyum arti sayang";"positif"
"1367";"651786520454557000";"syukur senyum";"positif"
"1368";"651786533960200000";"percaya senyum";"positif"
"1369";"651786540864008000";"jelek ejek";"negatif"
"1370";"651786593108402000";"malam tawa";"positif"
"1371";"651786593964048000";"senyum terima kasih";"positif"
"1372";"651786597445275000";"senyum terima kasih";"positif"
"1373";"651786622715883000";"selamat malam senyum";"positif"
"1374";"651786683638091000";"ingin bahagia senyum";"positif"
"1375";"651786684376330000";"selamat malam selamat istirahat senyum";"positif"
"1376";"651786696875376000";"bebas senyum";"positif"
"1377";"651786726671708000";"senyum";"positif"
"1378";"651786847530553000";"terima kasih senyum";"positif"
"1379";"651786869299003000";"senyum";"positif"
"1380";"651786898306797000";"indah syukur senyum";"positif"
"1381";"651786925896921000";"senyum";"positif"
"1382";"651786938240753000";"selamat selamat mimpi tawa";"positif"
"1383";"652116815632424000";"beri baik senyum";"positif"
"1384";"652116840412377000";"begitu senyum";"positif"
"1385";"652116843298066000";"tawa boleh tawa";"positif"
"1386";"652116848037769000";"senyum manis indah senyum";"positif"
"1387";"652116852076769000";"syukur senyum";"positif"
"1388";"652116869302714000";"sahabat baik ada sahabat bukansahabat senyum";"positif"
"1389";"652116958888853000";"indah takperlu mewah senyum";"positif"
"1390";"652116975615741000";"moga sehat senyum";"positif"
"1391";"652116983131930000";"moga jadi senyum";"positif"
"1392";"652116984528695000";"senyum";"positif"
"1393";"652116986638405000";"selamat malam selamat moga tawa mimpi senyum";"positif"
"1394";"652116987640844000";"sejati taksenyum";"positif"
"1395";"652116988525875000";"cakep senyum";"positif"
"1396";"652116992065835000";"amin senyum";"positif"
"1397";"652117036160651000";"senyum";"positif"
"1398";"652117040002662000";"malam senyum";"positif"
"1399";"652117040216473000";"biasa malah gratis lama senyum";"positif"
"1400";"652117040564584000";"jadi agen baik jadi baik senyum";"positif"
"1401";"652117059648622000";"jauh senyum";"positif"
"1402";"652117061464788000";"terima kasih amat tawa";"positif"
"1403";"652117062010011000";"terima kasih ejek";"positif"
"1404";"652128525688795000";"senyum pesona senyum bayi";"positif"
"1405";"652128534102540000";"ajar lebih dewasa ajar lebih harga ajar lebih syukur senyum";"positif"
"1406";"652128534333296000";"baik suka senyum";"positif"
"1407";"652145361788637000";"selamat malam senyum";"positif"
"1408";"652145411717656000";"terlalu terlalu takut senyum";"positif"
"1409";"652145412296413000";"senyum";"positif"
"1410";"652145414867582000";"bahagia erti dulu senyum";"positif"
"1411";"652145416943763000";"selamat sukses kawan senyum";"positif"
"1412";"652145444659683000";"senyum";"positif"
"1413";"652787962518749000";"senang tawa";"positif"
"1414";"652788037135413000";"selamat selamat akhir janganlupa senyum";"positif"
"1415";"652788040188891000";"tawa";"positif"
"1416";"653474970916552000";"sakit sedih";"negatif"
"1417";"653474975366709000";"lelah sedih";"negatif"
"1418";"653474977631498000";"semangat sedih";"negatif"
"1419";"653475097378844000";"sedikit sedih";"negatif"
"1420";"653566545373741000";"atur baik jangansakit tawa";"positif"
"1421";"653566555066773000";"jadi urus moga jadi sayang amin senyum";"positif"
"1422";"653566558610939000";"amin penting rajin ajar tawa";"positif"
"1423";"653566564009050000";"ajar lebih dewasa ajar lebih harga ajar lebih syukur senyum";"positif"
"1424";"653566566701793000";"senyum baik senyum";"positif"
"1425";"653566593893425000";"setuju makan bahagia senyum";"positif"
"1426";"653566601778720000";"senang ejek";"positif"
"1427";"653566609957629000";"senyum";"positif"
"1428";"653566631109484000";"terima kasih atas rahmat alah tawa";"positif"
"1429";"653566631793168000";"doa senyum sukses";"positif"
"1430";"653566632535568000";"tawa baru jadi tidakenak ejek";"negatif"
"1431";"653566632606830000";"tidakaktif senyum";"negatif"
"1432";"653566702135848000";"bisa bisa tawa";"positif"
"1433";"653566725980467000";"cantik ejek";"positif"
"1434";"653566730426445000";"tawa";"positif"
"1435";"653566731349159000";"bahagia senyum";"positif"
"1436";"653566733173657000";"ingin sederhana senyum";"positif"
"1437";"653566739217645000";"syukur syukur taksemua ingin senyum";"positif"
"1438";"653566740467548000";"ejek";"negatif"
"1439";"653566755101519000";"kere kece senyum";"positif"
"1440";"653566782427435000";"tamat senyum";"positif"
"1441";"653566800425185000";"alah hebat senyum";"positif"
"1442";"653566813112958000";"senyum";"positif"
"1443";"653566830179565000";"selamat malam senyum";"positif"
"1444";"653566840204083000";"bisa tawa";"positif"
"1445";"653566844784254000";"senyum";"positif"
"1446";"6535668447842540001";"senyum";"positif"
"1447";"653566845312626000";"masalah agama cinta senyum";"positif"
"1448";"653566846101274000";"senyum";"positif"
"1449";"653569307100581000";"lemah sedih";"negatif"
"1450";"6535693071005810001";"lemah sedih";"negatif"
"1451";"653569316923662000";"janganastaga sedih";"negatif"
"1452";"6535693169236620001";"janganastaga sedih";"negatif"
"1453";"6535693182658840001";"biadab sedih";"negatif"
"1454";"653569321042489000";"bosan jeblok sedih";"negatif"
"1455";"6535693210424890001";"bosan jeblok sedih";"negatif"
"1456";"653569322464337000";"sedih";"negatif"
"1457";"6535693224643370001";"sedih";"negatif"
"1458";"6535693231899270001";"bukanjadi jadi agak jadi kecewa sedih";"negatif"
"1459";"6535693266040950001";"bilang sama malas sedih";"negatif"
"1460";"653569336854970000";"blokir blokir sedih";"negatif"
"1461";"6535693368549700001";"blokir blokir sedih";"negatif"
"1462";"653569361098072000";"takbisa fokus sangat sia sia sedih ajar masuk begini";"negatif"
"1463";"653569378470903000";"sedih";"negatif"
"1464";"653569384544268000";"tolak sedih";"negatif"
"1465";"653569390135275000";"sombong sedih";"negatif"
"1466";"653569396741271000";"bodo sedih";"negatif"
"1467";"653569455444758000";"dosa";"negatif"
"1468";"653569464655458000";"bikin sedih";"positif"
"1469";"653569476823158000";"berisik sedih";"negatif"
"1470";"653569477557157000";"makin sedih ayo kuat tutup absen bentar";"negatif"
"1471";"653569483194241000";"belummakan sedih ejek ada";"negatif"
"1472";"653569492895666000";"biasa dengar sekarang sedih";"negatif"
"1473";"653569504044183000";"jadi lupa sedih";"negatif"
"1474";"653569521366663000";"maklum khilaf sedih";"negatif"
"1475";"6535695328422370001";"sedih";"negatif"
"1476";"6535696401577410001";"begini sedih";"negatif"
"1477";"6535696427162290001";"asin hak biasa pusing sedih";"negatif"
"1478";"653569667999600000";"senang menang masuk hati luka sedih";"negatif"
"1479";"6535696695262410001";"antem sedih";"negatif"
"1480";"6535696753772910001";"sedih bosan";"negatif"
"1481";"6535696789046550001";"ada sama sedih sedih begitu";"negatif"
"1482";"653569692217425000";"beli maksud rusak sedih";"negatif"
"1483";"6535696922174250001";"beli maksud rusak sedih";"negatif"
"1484";"6535697080550680001";"malah jahat sedih";"negatif"
"1485";"6535697095943780001";"jadi enak bilang paling cantik tidak";"negatif"
"1486";"653569710185844000";"jelek sedih";"negatif"
"1487";"6535697101858440001";"jelek sedih";"negatif"
"1488";"6535697259019010001";"belumkenal sedih";"negatif"
"1489";"6535697358172160001";"buka pelit sedih";"negatif"
"1490";"653569752451846000";"kasihan sedih";"negatif"
"1491";"6535697524518460001";"kasihan sedih";"negatif"
"1492";"6535697645356150001";"takbalas hancur hati sedih";"negatif"
"1493";"6535697654499490001";"belumkelar banyak ampun sedih";"negatif"
"1494";"653569778787815000";"sedih";"negatif"
"1495";"6535697787878150001";"sedih";"negatif"
"1496";"6535697790017820001";"sedih sedih";"negatif"
"1497";"6535697795512360001";"tidaklupa ingin ketemu sedih seru tidak";"negatif"
"1498";"6535697861111350001";"kira bisa sedih";"negatif"
"1499";"6535697869289590001";"rusak tidakbisa ambil sedih";"negatif"
"1500";"6535698131643510001";"tidakbisa hasil sedih";"negatif"
"1501";"6535698288258580001";"susah sedih";"negatif"
"1502";"653569859112972000";"sedih";"negatif"
"1503";"653569876951330000";"buka jadi sedih";"negatif"
"1504";"653569892013117000";"bisa jadi lelah sedih";"negatif"
"1505";"653569894747762000";"jadi jadi tidakseru sedih";"negatif"
"1506";"653569895313989000";"bingung jawab sedih";"negatif"
"1507";"653569895632793000";"ampun minta makan tidakboleh sedih";"negatif"
"1508";"653569900774977000";"sedih abai";"negatif"
"1509";"653569918185541000";"jenuh kerja ingin serah sadar sedih sedih";"negatif"
"1510";"653569940742500000";"sedih";"negatif"
"1511";"653569963718873000";"besok tiba tiba ingin begadang biar besok telat sedih";"negatif"
"1512";"653569969683234000";"curang tidakkonsisten tidaksuka sedih";"negatif"
"1513";"653569985449627000";"sedih dengar sedih lebih lengkap";"negatif"
"1514";"653570002411360000";"sedih sedih";"negatif"
"1515";"653570003669680000";"aduh sedih";"negatif"
"1516";"653570009768132000";"jahat sedih";"negatif"
"1517";"685703461132873728";"cukup dewasa takcukup bodoh percaya";"negatif"
"1518";"685709678060306432";"harga payah pahlawan juang jangankotor korupsi";"negatif"
"1519";"685723463391170562";"suka korupsi kotor banyak payah";"negatif"
"1520";"685734418875482113";"keren bahaya belumnikah";"positif"
"1521";"685782239305568256";"dusta tidakbohong bukan";"negatif"
"1522";"685828470392381442";"turun malah naik sama bohong rakyat makin";"negatif"
"1523";"686009688979144704";"keren bahaya belumnikah";"positif"
"1524";"686037257774485504";"prihatin keren pilih";"positif"
"1525";"686136905658847232";"agar bisa janganbohong";"negatif"
"1526";"686538295715614720";"hidup pintar bodoh";"negatif"
"1527";"686555527522877440";"teman baik taklaku bodoh";"negatif"
"1528";"686608113177243648";"ala bukanbodoh bodoh bodoh";"negatif"
"1529";"686682307856433152";"bias bohong";"negatif"
"1530";"686682604825739269";"target begitu bohong salah pilih";"negatif"
"1531";"686753056373915649";"banyak sabar lama lama malah jadi bodoh bingung";"negatif"
"1532";"686834463938973696";"pemimpin keren ingin bisa akses";"positif"
"1533";"686836266189455361";"pemimpin keren ingin bisa akses";"positif"
"1534";"686872544855494657";"keren pecat ingat setuju";"positif"
"1535";"686928262635757568";"setuju presiden goblok setuju presiden goblok debat debat tidakelegan";"positif"
"1536";"686938046168580097";"benci sama presiden sekarang munafik masalah sekarang diam";"negatif"
"1537";"687152459953786880";"bodoh sakit lebih bodoh diri abai cinta tulus";"negatif"
"1538";"687157921554141185";"bingung sama benci presiden kait kasus";"negatif"
"1539";"687178423987486720";"koruptor korupsi korupsi korupsi koruptor payah";"negatif"
"1540";"687222857013694464";"muak biar tidakbisa brengsek semua";"negatif"
"1541";"687246712901992448";"benci sama presiden sekarang munafik masalah";"negatif"
"1542";"687265147602075649";"pas pas normal malah payah korupsi";"negatif"
"1543";"687270271166775296";"bodoh kasih bisa terima kurangada";"negatif"
"1544";"687355297892057090";"muka bodoh";"negatif"
"1545";"687423371315965952";"laku brengsek";"negatif"
"1546";"687448407842029568";"sial untung tidakpilih tidakamanah percaya";"negatif"
"1547";"687450563554889729";"korupsi brengsek";"negatif"
"1548";"687455418495401984";"apresiasi hebat kerja keras keren";"positif"
"1549";"687525265681956865";"benci banget sama jadi presiden tidakpengaruh";"negatif"
"1550";"687534478160351232";"satu tidakbodoh tidakmudah provokasi cinta satu";"negatif"
"1551";"687540939250774016";"bom brengsek ledak aman";"negatif"
"1552";"687592098644664320";"langsung bisa asing beli sama bohong";"negatif"
"1553";"687609047583817729";"sebar informasi bohong ingin kesan rakyat lemah antisipasi";"positif"
"1554";"687617932172476416";"bisa jadi bantu doa usaha sama bohong";"negatif"
"1555";"687849928916250624";"lebih seru sial";"negatif"
"1556";"687858578145714176";"selesai kisruh teroris sial";"negatif"
"1557";"687872116125896704";"baru ada presiden cinta cinta cinta benci benci benci";"negatif"
"1558";"687875430620106752";"keren begitu";"positif"
"1559";"687920800662446080";"oke sip";"positif"
"1560";"687922735054458880";"bom pasti baik baik";"positif"
"1561";"687943818084245504";"sip tetap jadi sangka ada";"positif"
"1562";"687953729174110210";"keren raih adipura juang bersih";"positif"
"1563";"687954209774252032";"keren raih adipura juang bersih";"positif"
"1564";"687962916692213761";"banget angkat berita teroris sial";"negatif"
"1565";"687965764691726336";"teroris sial teroris hukum ringan bebas jadi teroris";"negatif"
"1566";"687980453395968000";"bohong tidak";"negatif"
"1567";"687988097015926786";"bohong duit ada tidakbegitu pasti takbeli begitu begitu";"negatif"
"1568";"688026526558908416";"brengsek begitu begitu begini panas adu";"negatif"
"1569";"688028680409448448";"brengsek begitu begitu begini panas adu";"negatif"
"1570";"688030694077935616";"cinta bodoh erti banyak salah satu erti cinta";"negatif"
"1571";"688033943728308224";"goblok ada bom bom pikir";"negatif"
"1572";"688137894951686145";"botakbiar tidaksial hidup botakkualat";"negatif"
"1573";"688140790543978497";"biar tidaksial wajib";"negatif"
"1574";"688179951061749760";"semangat cipta";"positif"
"1575";"688191223429861376";"semangat";"positif"
"1576";"688203280816574464";"salah pandai bodoh salah bodoh pintar";"negatif"
"1577";"688232648632733696";"benci marah dendam sakit hati presiden caci maki fitnah jamin aman tidak";"negatif"
"1578";"688239891650482177";"teroris tidakjadi tampil sial teroris";"negatif"
"1579";"688244395586355201";"sial teroris tukang";"negatif"
"1580";"688244578760011776";"sakti sial teroris tukang";"negatif"
"1581";"688257988239347712";"bodoh banget heran dasar pikir kotor heran";"negatif"
"1582";"688263343501492225";"buka dasar tolol goblok bego";"negatif"
"1583";"688267401901641729";"bisa tipu tidakhenti bangun kerja bohong";"negatif"
"1584";"688270096477782016";"dasar kotor";"negatif"
"1585";"688291324148097024";"sip satu";"positif"
"1586";"688291478540386304";"dasar kotor";"negatif"
"1587";"688315241512304640";"payah korupsi";"negatif"
"1588";"688316191501193216";"balik ayo semangat";"positif"
"1589";"688352156382965760";"sip";"positif"
"1590";"688353025635692544";"bisa lebih tegas tidaksama bohong";"negatif"
"1591";"688355846535839745";"dasar bejat kotor";"negatif"
"1592";"688356713821372416";"sial teroris";"negatif"
"1593";"688356778170449920";"sip";"positif"
"1594";"688356835380703232";"dasar bejat kotor";"negatif"
"1595";"688359064028319747";"sip lindung";"positif"
"1596";"688377303231905792";"dasar pikir kotor buang duit";"negatif"
"1597";"688400157293973505";"paling bodoh alah ingat";"negatif"
"1598";"688417580516818944";"tambah teroris belummusnah lindung pengaruh teroris sip";"positif"
"1599";"688421869431734272";"teroris sial jadi";"negatif"
"1600";"688422559826587649";"dasar kotor";"negatif"
"1601";"688422920159277056";"dasar kotor";"negatif"
"1602";"688433970497765377";"sip";"positif"
"1603";"688501895476846592";"bikin semangat bareng";"positif"
"1604";"688541945619062784";"dasar kotor";"negatif"
"1605";"688554955360174080";"dasar kotor kotor asal ngeri";"negatif"
"1606";"688578081217363968";"masyarakat sangat syukur bukanasli susah payah kerja keras tidakkorupsi";"negatif"
"1607";"688578417894162432";"selamat semangat kerja maksud";"positif"
"1608";"688590084988223489";"bayi selamat semangat";"positif"
"1609";"688613011989213184";"presiden rakyat tidaktakut teroris";"positif"
"1610";"688622784998580224";"selamat dulu dulu semangat";"positif"
"1611";"688623157897334784";"dasar kotor tidak";"negatif"
"1612";"688639356253286400";"keren wali bikin dukung";"positif"
"1613";"688651647615041536";"pemimpin presiden";"positif"
"1614";"688653124567875584";"presiden rakyat tidaktakut teroris takut tidaksekolah tidakmakan";"positif"
"1615";"688660856792432641";"semangat semua";"positif"
"1616";"688664206376189952";"semangat";"positif"
"1617";"688669602662895616";"kotor makin kotor takut payah dasar lemah";"negatif"
"1618";"688695113405624320";"presiden";"positif"
"1619";"688699879862894592";"awal benci sama presiden pilih benci sama semua aparatur";"negatif"
"1620";"688704013382991872";"semangat semua";"positif"
"1621";"688746963873865728";"presiden juang";"positif"
"1622";"688751173470273537";"lama bisa jawab sama semua lama bangsat";"negatif"
"1623";"688751746076643328";"ada keren beken";"positif"
"1624";"688752079960018944";"bangsat semua tai anjing";"negatif"
"1625";"688752728189751296";"bangsat semua";"negatif"
"1626";"688771796674297856";"bangsat salah semua begini";"negatif"
"1627";"688777373135683584";"benar takboleh kalah rakyat pusing mahal";"negatif"
"1628";"688779513254293504";"susah payah basmi korupsi";"negatif"
"1629";"688827788145504256";"salut";"positif"
"1630";"688852889888886784";"salut sama hati luka senyum";"positif"
"1631";"688857763221499904";"keren keren senyum guna sayang sekarang";"positif"
"1632";"688860180763688960";"salut sama tidakmanis manis";"positif"
"1633";"688861144899956736";"ada biar tidakperlu pusing kerja";"negatif"
"1634";"688870495098281984";"selamat rajin semangat semua";"positif"
"1635";"688878285279735809";"mantan aduh bangsat semua bikin semua";"negatif"
"1636";"688883794590339073";"tidaksemangat";"positif"
"1637";"688885660497793024";"cinta dewasa tidakperlu umbar salut";"positif"
"1638";"688894641496653825";"hebat salut seru besok ganteng senyum";"positif"
"1639";"688897983245606912";"positif biar tidakpusing";"negatif"
"1640";"688898205073842176";"hebat salut seru besok ganteng";"positif"
"1641";"688902688008896512";"dasar kotor";"negatif"
"1642";"688902925460963328";"janganlupa semangat";"positif"
"1643";"688922263819702272";"banyak semua tawa bangsat";"negatif"
"1644";"688922438042714112";"semangat kerja";"positif"
"1645";"688930201502220292";"kotor";"negatif"
"1646";"688931033387905026";"teroris masuk sial";"negatif"
"1647";"688931249948233729";"sip baru lebih baik";"positif"
"1648";"688937836947439616";"salut sama hati luka senyum tegar senyum";"positif"
"1649";"688941580523298816";"alas bohong tidaksuka isu";"negatif"
"1650";"688945374749278208";"salut sama sama semangat hidup sahabat";"positif"
"1651";"688947848252002304";"presiden bukantakut";"positif"
"1652";"688948257351798784";"sip sukses";"positif"
"1653";"688951564975783939";"pusing dengar artis";"negatif"
"1654";"688951566628290560";"sekarang bukanpresiden jadi juara presiden";"positif"
"1655";"688953269402505216";"paling gigih kerja keras salut sama banting";"positif"
"1656";"688955105375158272";"begini suka cemburu bikin biar tidakpusing ejek";"negatif"
"1657";"688972543349243904";"panas makin pusing dapat baru";"negatif"
"1658";"688973152903249921";"pilih tidakjadi alat teroris sial jadi biadab";"negatif"
"1659";"688974256152023041";"pusing";"negatif"
"1660";"688976604714827776";"pusing";"negatif"
"1661";"688979920974819329";"malas hati semua bangsat";"negatif"
"1662";"688980227611955200";"setuju banget";"positif"
"1663";"688980942745030657";"sakit ati setuju banget";"positif"
"1664";"688981346241261568";"setuju banget";"positif"
"1665";"688981460615708672";"kocak banget salut jangansombong tetap";"positif"
"1666";"688984314852188161";"setuju banget";"positif"
"1667";"688985988375252992";"setuju banget";"positif"
"1668";"688986065617555456";"semua budak babi pemimpin bangsat";"negatif"
"1669";"688986298640510976";"setuju banget";"positif"
"1670";"688987728118038528";"bagus pusing arti";"negatif"
"1671";"688989161404026880";"sip";"positif"
"1672";"688989317319004160";"sip";"positif"
"1673";"688990226597810176";"setuju banget";"positif"
"1674";"688990717075533824";"hidup tidakperlu banyak pusing dengar";"negatif"
"1675";"688991395151876098";"setuju banget tidaksyukur sakit";"positif"
"1676";"688992188445753344";"hebat jadi salut tawa";"positif"
"1677";"688994286449328129";"betul banget setuju";"positif"
"1678";"688994804164739072";"setuju banget tidak";"positif"
"1679";"688997101267599361";"setuju banget hati";"positif"
"1680";"688997510975639552";"setuju banget";"positif"
"1681";"688998399861850112";"setuju banget keren";"positif"
"1682";"688999053883912193";"parah banget pasti pasti maksimal";"negatif"
"1683";"688999548832890880";"pusing pusing begini minimal bisa sama";"negatif"
"1684";"689000770943848449";"akhir pusing moga amin";"negatif"
"1685";"689002884847947776";"pusing tawa";"negatif"
"1686";"689003745636646912";"salut ajar gerak motivasi";"positif"
"1687";"689003818411933696";"setuju banget";"positif"
"1688";"689004664289796096";"bangsat semua ada";"negatif"
"1689";"689004777296887808";"begitu galak begitu satu selingkuh parah banget";"negatif"
"1690";"689007143769354240";"salah senyum hebat banget hidup senyum salut";"negatif"
"1691";"689007899478118400";"malas banget";"negatif"
"1692";"689007940359962624";"banget jadi malas";"negatif"
"1693";"689008117590265856";"malas banget";"negatif"
"1694";"689008647066652672";"parah banget doa";"negatif"
"1695";"689008767321571328";"denda senyum semangat senyum";"positif"
"1696";"689009150840340486";"suka bingung tidaksama singkat singkat malas banget karakter";"negatif"
"1697";"689009184596099072";"sukses sekarang bareng senang banget lancar";"positif"
"1698";"689009251289702401";"yakin tidakbisa kasus lama kasus pusing ada";"negatif"
"1699";"689009288556064769";"senang banget cepat";"positif"
"1700";"689009458903552000";"senang banget";"positif"
"1701";"689009836646768640";"tidaksenang tua banget";"positif"
"1702";"689009913192775681";"senang banget";"positif"
"1703";"689010107905110017";"malas banget benar tidakterima ajar ikhlas";"negatif"
"1704";"689010301061074944";"asli parah banget";"negatif"
"1705";"689010699419291648";"baru banget minta penting senang bisa alamat";"positif"
"1706";"689010987328929792";"parah banget sedih";"negatif"
"1707";"689011183060320256";"sukses sekarang bareng senang banget lancar";"positif"
"1708";"689011276765265920";"senang banget";"positif"
"1709";"689011659533193216";"malas banget";"negatif"
"1710";"689011809135669248";"terima kasih";"positif"
"1711";"689011826202300416";"terima kasih main terima kasih jadi ajar";"positif"
"1712";"689011862181036032";"terima kasih";"positif"
"1713";"689011870473179136";"parah banget";"negatif"
"1714";"689011878475857920";"terima kasih";"positif"
"1715";"689011880082317312";"malam bekas super seru awal terima kasih semua datang";"positif"
"1716";"689011919630381056";"terima kasih";"positif"
"1717";"689011931965833216";"terima kasih";"positif"
"1718";"689011969907539968";"terima kasih";"positif"
"1719";"689011978988204033";"terima kasih inspirasi";"positif"
"1720";"689011981714505729";"terima kasih senyum";"positif"
"1721";"689012026950029312";"amin amin terima kasih";"positif"
"1722";"689012029353512960";"resmi tutup senyum terima kasih partisipasi senyum janganlupa absen begitu";"positif"
"1723";"689012036131409920";"terima kasih";"positif"
"1724";"689012039352594432";"senang banget satu";"positif"
"1725";"689012058302513152";"sukses sekarang bareng senang banget lancar";"positif"
"1726";"689012085192171520";"terima kasih";"positif"
"1727";"689013144836952064";"setuju banget bukanukur senyum";"positif"
"1728";"689013657657737216";"parah banget sekarang deras tidakbanjir salah pasti";"negatif"
"1729";"689014694477090816";"sopan santun sama tua";"positif"
"1730";"689015011058954240";"takminta cukup boleh hormat sopan santun boleh adab penting";"positif"
"1731";"689015897449611264";"malas banget bocah";"negatif"
"1732";"689016055436423168";"malas sama pasti malas banget benci benci banget sayang pasti sayang banget";"negatif"
"1733";"689016155764178944";"pribadi ramah santun murah senyum";"positif"
"1734";"689016915801575425";"cinta tidakbasi sederhana makan";"positif"
"1735";"689017052678504448";"baru cerita cinta ada selamat buru";"positif"
"1736";"689017064405647360";"malah jatuh cinta";"positif"
"1737";"689017159322738688";"dulu malas banget sama";"negatif"
"1738";"689017343519752192";"malas banget";"negatif"
"1739";"689017902171738112";"malas banget";"negatif"
"1740";"689017921788493824";"santun";"positif"
"1741";"689017993003581440";"malas banget";"negatif"
"1742";"689018559477846016";"sebelah nekat banget ambil parah usir baru";"negatif"
"1743";"689019133279600640";"ayo dukung dukung santun";"positif"
"1744";"689020441134956544";"banyak pusing";"negatif"
"1745";"689020676724805632";"lucu mulai tidakkenal jadi bisa sayang banget sama sekarang";"positif"
"1746";"689020752704614404";"parah banget";"negatif"
"1747";"689020911148609538";"lucu banget";"positif"
"1748";"689020912998289408";"lucu banget";"positif"
"1749";"689021162420998144";"suka banget pesona pas";"positif"
"1750";"689021338372050944";"suka banget sama";"positif"
"1751";"689021469037203456";"tidaksopan santun";"negatif"
"1752";"689021545704853505";"suka suka banget spesial cinta jadi susah";"positif"
"1753";"689021648477933568";"lucu banget begitu";"positif"
"1754";"689021910978461696";"capek parah banget";"negatif"
"1755";"689021961163288576";"tolong bantu parah banget banyak keluh";"negatif"
"1756";"689021980188610560";"atas isi tidakpenting penting banget moga bisa jadi suka";"positif"
"1757";"689022381017272320";"abis suka banget lama jadi dulu";"positif"
"1758";"689022483911999489";"suka bingung tidaksama singkat singkat malas banget karakter";"negatif"
"1759";"689022632293830656";"senyum suka banget tidakbosan";"positif"
"1760";"689022685905485825";"suka banget";"positif"
"1761";"689022962297516032";"semangat lucu banget";"positif"
"1762";"689023209555886080";"lucu banget semua";"positif"
"1763";"689023263096180736";"gemas sama ala";"positif"
"1764";"689023524170821636";"lucu banget kalem jadi pas beli api sama";"positif"
"1765";"689023629653196801";"lucu banget";"positif"
"1766";"689023720162119681";"ada gemas banget terima kasih muka begitu";"positif"
"1767";"689023731616722944";"tawa bikin gemas";"positif"
"1768";"689023836696621056";"polos amat gemas";"positif"
"1769";"689024318299181056";"lucu banget";"positif"
"1770";"689024457160167424";"jadi santun jangansenyum";"positif"
"1771";"689024488223068160";"tawa bikin gemas";"positif"
"1772";"689025366950674432";"gemas biar tawa akhir tawa";"positif"
"1773";"689025426736439296";"suka sama bayi gemas tidak";"positif"
"1774";"689025731704180737";"bongsor banget gemas begitu";"positif"
"1775";"689026039649931264";"tidakminta letakhalus santun";"positif"
"1776";"693063128251150336";"tolol api cepat kacau";"negatif"
"1777";"693084712068222978";"tolol api cepat kacau";"negatif"
"1778";"693234595966287874";"kacau telat bangun alamat";"negatif"
"1779";"693313988231172096";"dasar malas malas";"negatif"
"1780";"693316826944516096";"benar banyak dasar malas malas";"negatif"
"1781";"693362535911665664";"duh kacau";"negatif"
